Timing Analysis: wokwi-logic.vcd
Total measurements: 4680

Time(s)    RPM   Delay(μs)  Delay(°)  Advance(°)  Mode
 24.97   3947    1606.6     38.1       8.9  SAME
 24.98   3947    1355.7     32.1      14.9  SAME
 24.99   3947    1355.2     32.1      14.9  SAME
 24.99   3947    1355.1     32.1      14.9  SAME
 25.00   3947    1605.1     38.0       9.0  SAME
 25.01   3947    1617.1     38.3       8.7  SAME
 25.02   3947    1355.2     32.1      14.9  SAME
 25.02   3947    1356.1     32.1      14.9  SAME
 25.03   3947    9231.1    218.6    -171.6  SAME
 25.04   3947    1631.1     38.6       8.4  PREV
 25.05   3947    1355.2     32.1      14.9  SAME
 25.05   3947    1355.1     32.1      14.9  SAME
 25.06   4762    1143.7     32.7      14.3  SAME
 25.07   4918    1373.2     40.5       6.5  SAME
 25.07   4918    1372.7     40.5       6.5  SAME
 25.08   4918    1119.2     33.0      14.0  SAME
 25.09   4918    1118.9     33.0      14.0  SAME
 25.09   4918    1118.7     33.0      14.0  SAME
 25.10   4918    1119.2     33.0      14.0  SAME
 25.10   4918    1375.8     40.6       6.4  SAME
 25.11   4918    1119.1     33.0      14.0  SAME
 25.12   4918    1119.1     33.0      14.0  SAME
 25.12   4918    1119.2     33.0      14.0  SAME
 25.13   4918    1119.6     33.0      14.0  SAME
 25.13   4918    1382.3     40.8       6.2  SAME
 25.14   4918    1119.1     33.0      14.0  SAME
 25.15   4918    1119.7     33.0      14.0  SAME
 25.15   4918    1119.2     33.0      14.0  SAME
 25.16   4918    1119.1     33.0      14.0  SAME
 25.16   4918    1119.5     33.0      14.0  SAME
 25.17   4918    1391.2     41.1       5.9  SAME
 25.18   4918    1119.7     33.0      14.0  SAME
 25.18   4918    1119.1     33.0      14.0  SAME
 25.19   4918    1119.1     33.0      14.0  SAME
 25.20   4918    1119.6     33.0      14.0  SAME
 25.20   4918    1382.4     40.8       6.2  SAME
 25.21   4918    1119.2     33.0      14.0  SAME
 25.21   4918    1119.1     33.0      14.0  SAME
 25.22   4918    1119.1     33.0      14.0  SAME
 25.23   4918    1119.6     33.0      14.0  SAME
 25.23   4918    1379.2     40.7       6.3  SAME
 25.24   4918    1119.3     33.0      14.0  SAME
 25.24   4918    1119.7     33.0      14.0  SAME
 25.25   4918    1119.1     33.0      14.0  SAME
 25.26   4918    1119.1     33.0      14.0  SAME
 25.26   4918    1119.9     33.0      14.0  SAME
 25.27   4918    1389.2     41.0       6.0  SAME
 25.27   4918    1119.2     33.0      14.0  SAME
 25.28   4918    1119.1     33.0      14.0  SAME
 25.29   4918    1119.6     33.0      14.0  SAME
 25.29   4918    1119.2     33.0      14.0  SAME
 25.30   4918    1386.2     40.9       6.1  SAME
 25.31   4918    1119.8     33.0      14.0  SAME
 25.31   4918    1120.6     33.1      13.9  SAME
 25.32   4918    1119.2     33.0      14.0  SAME
 25.32   4918    1119.6     33.0      14.0  SAME
 25.33   4918    1383.1     40.8       6.2  SAME
 25.34   4918    1119.2     33.0      14.0  SAME
 25.34   4918    1120.1     33.1      13.9  SAME
 25.35   4918    1119.6     33.0      14.0  SAME
 25.35   4918    1119.1     33.0      14.0  SAME
 25.36   4918    1119.1     33.0      14.0  SAME
 25.37   4918    1388.3     41.0       6.0  SAME
 25.37   4918    1119.7     33.0      14.0  SAME
 25.38   4918    1119.2     33.0      14.0  SAME
 25.38   4918    1119.1     33.0      14.0  SAME
 25.39   4918    1119.4     33.0      14.0  SAME
 25.40   4918    1384.2     40.8       6.2  SAME
 25.40   4918    1119.1     33.0      14.0  SAME
 25.41   4918    1119.2     33.0      14.0  SAME
 25.41   4918    1119.3     33.0      14.0  SAME
 25.42   4918    1119.2     33.0      14.0  SAME
 25.43   4918    1380.8     40.7       6.3  SAME
 25.43   4918    1381.2     40.8       6.2  SAME
 25.44   4918    1119.7     33.0      14.0  SAME
 25.45   4918    1119.1     33.0      14.0  SAME
 25.45   4918    1119.1     33.0      14.0  SAME
 25.46   4918    1119.1     33.0      14.0  SAME
 25.46   4918    1391.7     41.1       5.9  SAME
 25.47   4918    1119.1     33.0      14.0  SAME
 25.48   4918    1119.4     33.0      14.0  SAME
 25.48   4918    1119.2     33.0      14.0  SAME
 25.49   4918    1119.1     33.0      14.0  SAME
 25.49   4918    1382.8     40.8       6.2  SAME
 25.50   4918    1119.3     33.0      14.0  SAME
 25.51   4918    1119.2     33.0      14.0  SAME
 25.51   4918    1119.1     33.0      14.0  SAME
 25.52   4918    1119.6     33.0      14.0  SAME
 25.52   4918    1119.1     33.0      14.0  SAME
 25.53   4918    1378.8     40.7       6.3  SAME
 25.54   4918    1119.1     33.0      14.0  SAME
 25.54   4918    1119.4     33.0      14.0  SAME
 25.55   4918    1119.2     33.0      14.0  SAME
 25.56   4918    1120.1     33.1      13.9  SAME
 25.56   4918    1375.8     40.6       6.4  SAME
 25.57   4918    1119.5     33.0      14.0  SAME
 25.57   4918    1119.2     33.0      14.0  SAME
 25.58   4918    1119.3     33.0      14.0  SAME
 25.59   4918    1119.1     33.0      14.0  SAME
 25.59   4918    1387.3     40.9       6.1  SAME
 25.60   4918    1119.7     33.0      14.0  SAME
 25.60   4918    1119.2     33.0      14.0  SAME
 25.61   4918    1119.2     33.0      14.0  SAME
 25.62   4918    1119.6     33.0      14.0  SAME
 25.62   4918    1119.2     33.0      14.0  SAME
 25.63   4918    1376.8     40.6       6.4  SAME
 25.63   4918    1119.1     33.0      14.0  SAME
 25.64   4918    1119.4     33.0      14.0  SAME
 25.65   4918    1119.2     33.0      14.0  SAME
 25.65   4918    1119.2     33.0      14.0  SAME
 25.66   4918    1387.6     40.9       6.1  SAME
 25.67   4918    1119.1     33.0      14.0  SAME
 25.67   4918    1119.1     33.0      14.0  SAME
 25.68   4918    1119.1     33.0      14.0  SAME
 25.68   4918    1119.1     33.0      14.0  SAME
 25.69   4918    1384.2     40.8       6.2  SAME
 25.70   4918    1384.2     40.8       6.2  SAME
 25.70   4918    1119.1     33.0      14.0  SAME
 25.71   4918    1119.2     33.0      14.0  SAME
 25.71   4918    1119.3     33.0      14.0  SAME
 25.72   4918    1119.2     33.0      14.0  SAME
 25.73   4918    1395.1     41.2       5.8  SAME
 25.73   4918    1119.1     33.0      14.0  SAME
 25.74   4918    1119.2     33.0      14.0  SAME
 25.74   4918    1119.6     33.0      14.0  SAME
 25.75   4918    1119.1     33.0      14.0  SAME
 25.76   4918    1391.8     41.1       5.9  SAME
 25.76   4918    1119.1     33.0      14.0  SAME
 25.77   4918    1119.1     33.0      14.0  SAME
 25.77   4918    1119.1     33.0      14.0  SAME
 25.78   4918    1119.2     33.0      14.0  SAME
 25.79   4918    1119.7     33.0      14.0  SAME
 25.79   4918    1382.1     40.8       6.2  SAME
 25.80   4918    1119.1     33.0      14.0  SAME
 25.81   4918    1119.1     33.0      14.0  SAME
 25.81   4918    1119.7     33.0      14.0  SAME
 25.82   4918    1119.2     33.0      14.0  SAME
 25.82   4918    1379.1     40.7       6.3  SAME
 25.83   4918    1119.2     33.0      14.0  SAME
 25.84   4918    1119.6     33.0      14.0  SAME
 25.84   4918    1119.1     33.0      14.0  SAME
 25.85   4918    1119.1     33.0      14.0  SAME
 25.85   4918    1375.7     40.6       6.4  SAME
 25.86   4918    1119.6     33.0      14.0  SAME
 25.87   4918    1123.8     33.2      13.8  SAME
 25.87   4918    1119.2     33.0      14.0  SAME
 25.88   4918    1119.6     33.0      14.0  SAME
 25.88   4918    1119.1     33.0      14.0  SAME
 25.89   4918    1386.7     40.9       6.1  SAME
 25.90   4918    1119.6     33.0      14.0  SAME
 25.90   4918    1119.1     33.0      14.0  SAME
 25.91   4918    1119.1     33.0      14.0  SAME
 25.92   4918    1119.3     33.0      14.0  SAME
 25.92   4918    1377.8     40.7       6.3  SAME
 25.93   4918    1119.2     33.0      14.0  SAME
 25.93   4918    1119.1     33.0      14.0  SAME
 25.94   4918    1119.7     33.0      14.0  SAME
 25.95   4918    1119.2     33.0      14.0  SAME
 25.95   4918    1388.6     41.0       6.0  SAME
 25.96   4918    1388.6     41.0       6.0  SAME
 25.96   4918    1119.2     33.0      14.0  SAME
 25.97   4918    1119.6     33.0      14.0  SAME
 25.98   4918    1119.1     33.0      14.0  SAME
 25.98   4918    1119.1     33.0      14.0  SAME
 25.99   4918    1385.6     40.9       6.1  SAME
 25.99   4918    1119.6     33.0      14.0  SAME
 26.00   4918    1119.1     33.0      14.0  SAME
 26.01   4918    1119.1     33.0      14.0  SAME
 26.01   4918    1119.4     33.0      14.0  SAME
 26.02   4918    1382.1     40.8       6.2  SAME
 26.02   4918    1119.7     33.0      14.0  SAME
 26.03   4918    1119.2     33.0      14.0  SAME
 26.04   4918    1119.1     33.0      14.0  SAME
 26.04   4918    1119.6     33.0      14.0  SAME
 26.05   4918    1119.1     33.0      14.0  SAME
 26.06   4918    1386.4     40.9       6.1  SAME
 26.06   4918    1119.1     33.0      14.0  SAME
 26.07   4918    1119.5     33.0      14.0  SAME
 26.07   4918    1119.2     33.0      14.0  SAME
 26.08   4918    1119.2     33.0      14.0  SAME
 26.09   4918    1383.1     40.8       6.2  SAME
 26.09   4918    1119.6     33.0      14.0  SAME
 26.10   4918    1119.2     33.0      14.0  SAME
 26.10   4918    1119.2     33.0      14.0  SAME
 26.11   4918    1119.6     33.0      14.0  SAME
 26.12   4918    1380.2     40.7       6.3  SAME
 26.12   4918    1119.2     33.0      14.0  SAME
 26.13   4918    1119.1     33.0      14.0  SAME
 26.13   4918    1119.1     33.0      14.0  SAME
 26.14   4918    1119.2     33.0      14.0  SAME
 26.15   4918    1119.1     33.0      14.0  SAME
 26.15   4918    1390.1     41.0       6.0  SAME
 26.16   4918    1119.2     33.0      14.0  SAME
 26.17   4918    1119.2     33.0      14.0  SAME
 26.17   4918    1119.3     33.0      14.0  SAME
 26.18   4918    1119.2     33.0      14.0  SAME
 26.18   4918    1386.8     40.9       6.1  SAME
 26.19   4918    1119.2     33.0      14.0  SAME
 26.20   4918    1119.1     33.0      14.0  SAME
 26.20   4918    1119.1     33.0      14.0  SAME
 26.21   4918    1119.1     33.0      14.0  SAME
 26.21   4918    1377.6     40.7       6.3  SAME
 26.22   4918    1377.8     40.7       6.3  SAME
 26.23   4918    1119.2     33.0      14.0  SAME
 26.23   4918    1119.1     33.0      14.0  SAME
 26.24   4918    1119.7     33.0      14.0  SAME
 26.24   4918    1119.2     33.0      14.0  SAME
 26.25   4918    1388.8     41.0       6.0  SAME
 26.26   4918    1119.2     33.0      14.0  SAME
 26.26   4918    1119.8     33.0      14.0  SAME
 26.27   4918    1119.1     33.0      14.0  SAME
 26.28   4918    1119.1     33.0      14.0  SAME
 26.28   4918    1385.1     40.9       6.1  SAME
 26.29   4918    1119.6     33.0      14.0  SAME
 26.29   4918    1119.2     33.0      14.0  SAME
 26.30   4918    1119.2     33.0      14.0  SAME
 26.31   4918    1124.7     33.2      13.8  SAME
 26.31   4918    1119.9     33.0      14.0  SAME
 26.32   4918    1396.3     41.2       5.8  SAME
 26.32   4918    1119.3     33.0      14.0  SAME
 26.33   4918    1119.2     33.0      14.0  SAME
 26.34   4918    1119.2     33.0      14.0  SAME
 26.34   4918    1119.2     33.0      14.0  SAME
 26.35   4918    1387.3     40.9       6.1  SAME
 26.35   4918    1119.1     33.0      14.0  SAME
 26.36   4918    1119.7     33.0      14.0  SAME
 26.37   4918    1119.1     33.0      14.0  SAME
 26.37   4918    1119.1     33.0      14.0  SAME
 26.38   4918    1383.2     40.8       6.2  SAME
 26.38   4918    1119.7     33.0      14.0  SAME
 26.39   4918    1119.7     33.0      14.0  SAME
 26.40   4918    1119.1     33.0      14.0  SAME
 26.40   4918    1119.2     33.0      14.0  SAME
 26.41   4918    1119.1     33.0      14.0  SAME
 26.42   4918    1379.6     40.7       6.3  SAME
 26.42   4918    1119.1     33.0      14.0  SAME
 26.43   4918    1119.3     33.0      14.0  SAME
 26.43   4918    1119.2     33.0      14.0  SAME
 26.44   4918    1119.1     33.0      14.0  SAME
 26.45   4918    1390.2     41.0       6.0  SAME
 26.45   4918    1119.1     33.0      14.0  SAME
 26.46   4918    1119.1     33.0      14.0  SAME
 26.46   4918    1119.6     33.0      14.0  SAME
 26.47   4918    1119.1     33.0      14.0  SAME
 26.48   4918    1381.2     40.8       6.2  SAME
 26.48   4918    1381.1     40.8       6.2  SAME
 26.49   4918    1119.1     33.0      14.0  SAME
 26.49   4918    1119.6     33.0      14.0  SAME
 26.50   4918    1119.1     33.0      14.0  SAME
 26.51   4918    1119.1     33.0      14.0  SAME
 26.51   4918    1378.1     40.7       6.3  SAME
 26.52   4918    1119.3     33.0      14.0  SAME
 26.53   4918    1119.1     33.0      14.0  SAME
 26.53   4918    1120.0     33.0      14.0  SAME
 26.54   4918    1119.2     33.0      14.0  SAME
 26.54   4918    1388.8     41.0       6.0  SAME
 26.55   4918    1119.1     33.0      14.0  SAME
 26.56   4918    1119.6     33.0      14.0  SAME
 26.56   4918    1119.1     33.0      14.0  SAME
 26.57   4918    1119.1     33.0      14.0  SAME
 26.57   4918    1386.3     40.9       6.1  SAME
 26.58   4918    1385.2     40.9       6.1  SAME
 26.59   4918    1119.8     33.0      14.0  SAME
 26.59   4918    1119.1     33.0      14.0  SAME
 26.60   4918    1119.4     33.0      14.0  SAME
 26.60   4918    1119.2     33.0      14.0  SAME
 26.61   4918    1382.2     40.8       6.2  SAME
 26.62   4918    1120.0     33.0      14.0  SAME
 26.62   4918    1119.2     33.0      14.0  SAME
 26.63   4918    1119.2     33.0      14.0  SAME
 26.64   4918    1119.3     33.0      14.0  SAME
 26.64   4918    1387.1     40.9       6.1  SAME
 26.65   4918    1119.1     33.0      14.0  SAME
 26.65   4918    1119.1     33.0      14.0  SAME
 26.66   4918    1119.7     33.0      14.0  SAME
 26.67   4918    1119.1     33.0      14.0  SAME
 26.67   4918    1119.1     33.0      14.0  SAME
 26.68   4918    1384.3     40.8       6.2  SAME
 26.68   4918    1119.8     33.0      14.0  SAME
 26.69   4918    1119.2     33.0      14.0  SAME
 26.70   4918    1119.1     33.0      14.0  SAME
 26.70   4918    1119.1     33.0      14.0  SAME
 26.71   4918    1380.2     40.7       6.3  SAME
 26.71   4918    1119.7     33.0      14.0  SAME
 26.72   4918    1119.1     33.0      14.0  SAME
 26.73   4918    1119.2     33.0      14.0  SAME
 26.73   4918    1119.2     33.0      14.0  SAME
 26.74   4918    1391.1     41.0       6.0  SAME
 26.74   4918    1119.7     33.0      14.0  SAME
 26.75   4918    1119.1     33.0      14.0  SAME
 26.76   4918    1119.1     33.0      14.0  SAME
 26.76   4918    1119.6     33.0      14.0  SAME
 26.77   4918    1119.1     33.0      14.0  SAME
 26.78   4918    1381.2     40.8       6.2  SAME
 26.78   4918    1119.1     33.0      14.0  SAME
 26.79   4918    1119.1     33.0      14.0  SAME
 26.79   4918    1119.1     33.0      14.0  SAME
 26.80   4918    1119.2     33.0      14.0  SAME
 26.81   4918    1378.1     40.7       6.3  SAME
 26.81   4918    1119.4     33.0      14.0  SAME
 26.82   4918    1119.2     33.0      14.0  SAME
 26.82   4918    1120.1     33.1      13.9  SAME
 26.83   4918    1119.2     33.0      14.0  SAME
 26.84   4918    1388.7     41.0       6.0  SAME
 26.84   4918    1388.8     41.0       6.0  SAME
 26.85   4918    1119.1     33.0      14.0  SAME
 26.85   4918    1119.6     33.0      14.0  SAME
 26.86   4918    1119.1     33.0      14.0  SAME
 26.87   4918    1119.6     33.0      14.0  SAME
 26.87   4918    1385.8     40.9       6.1  SAME
 26.88   4918    1119.1     33.0      14.0  SAME
 26.89   4918    1119.1     33.0      14.0  SAME
 26.89   4918    1119.2     33.0      14.0  SAME
 26.90   4918    1119.3     33.0      14.0  SAME
 26.90   4918    1376.9     40.6       6.4  SAME
 26.91   4918    1119.1     33.0      14.0  SAME
 26.92   4918    1119.6     33.0      14.0  SAME
 26.92   4918    1119.1     33.0      14.0  SAME
 26.93   4918    1119.1     33.0      14.0  SAME
 26.93   4918    1119.7     33.0      14.0  SAME
 26.94   4918    1387.8     41.0       6.0  SAME
 26.95   4918    1119.2     33.0      14.0  SAME
 26.95   4918    1119.2     33.0      14.0  SAME
 26.96   4918    1119.4     33.0      14.0  SAME
 26.96   4918    1119.2     33.0      14.0  SAME
 26.97   4918    1384.8     40.9       6.1  SAME
 26.98   4918    1119.6     33.0      14.0  SAME
 26.98   4918    1119.8     33.0      14.0  SAME
 26.99   4918    1119.2     33.0      14.0  SAME
 26.99   4918    1119.1     33.0      14.0  SAME
 27.00   4918    1380.6     40.7       6.3  SAME
 27.01   4918    1119.1     33.0      14.0  SAME
 27.01   4918    1119.6     33.0      14.0  SAME
 27.02   4918    1119.1     33.0      14.0  SAME
 27.03   4918    1119.1     33.0      14.0  SAME
 27.03   4918    1119.6     33.0      14.0  SAME
 27.04   4918    1390.8     41.0       6.0  SAME
 27.04   4918    1119.1     33.0      14.0  SAME
 27.05   4918    1119.1     33.0      14.0  SAME
 27.06   4918    1119.1     33.0      14.0  SAME
 27.06   4918    1119.2     33.0      14.0  SAME
 27.07   4918    1381.6     40.8       6.2  SAME
 27.07   4918    1119.1     33.0      14.0  SAME
 27.08   4918    1119.8     33.0      14.0  SAME
 27.09   4918    1119.2     33.0      14.0  SAME
 27.09   4918    1119.2     33.0      14.0  SAME
 27.10   4918    1379.3     40.7       6.3  SAME
 27.10   4918    1378.2     40.7       6.3  SAME
 27.11   4918    1119.7     33.0      14.0  SAME
 27.12   4918    1119.1     33.0      14.0  SAME
 27.12   4918    1119.1     33.0      14.0  SAME
 27.13   4918    1119.6     33.0      14.0  SAME
 27.14   4918    1389.2     41.0       6.0  SAME
 27.14   4918    1119.2     33.0      14.0  SAME
 27.15   4918    1119.1     33.0      14.0  SAME
 27.15   4918    1119.2     33.0      14.0  SAME
 27.16   4918    1119.1     33.0      14.0  SAME
 27.17   4918    1386.8     40.9       6.1  SAME
 27.17   4918    1119.2     33.0      14.0  SAME
 27.18   4918    1119.2     33.0      14.0  SAME
 27.18   4918    1119.2     33.0      14.0  SAME
 27.19   4918    1119.1     33.0      14.0  SAME
